Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Cost,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep
1045,1/22/2023,Bob,East,4594.5,46,Food,2577.08,2577.08,Returning,0.1,Cash,Online,East-Bob
1027,1/3/2023,Bob,East,7648.22,30,Furniture,745.93,745.93,Returning,0.2,Credit Card,Online,East-Bob
1073,5/7/2023,David,North,1347.42,29,Clothing,2152.68,2152.68,Returning,0.22,Bank Transfer,Online,North-David
1026,10/24/2023,David,East,2044.55,45,Food,1741.66,1741.66,Returning,0.14,Credit Card,Online,East-David
1047,7/7/2023,David,South,9519.3,15,Clothing,957.95,957.95,New,0.21,Cash,Online,South-David
1086,12/28/2023,Bob,West,1837.37,46,Furniture,83.86,83.86,Returning,0.11,Credit Card,Online,West-Bob
1056,1/14/2023,Charlie,West,5720.5,25,Food,2361.74,2361.74,Returning,0.2,Cash,Online,West-Charlie
1094,1/12/2023,Eve,West,5835.21,38,Food,3443.98,3443.98,Returning,0.01,Credit Card,Retail,West-Eve
1063,3/28/2023,Charlie,South,4947.28,42,Food,1170.07,1170.07,Returning,0.12,Bank Transfer,Retail,South-Charlie
1048,1/12/2023,Charlie,East,6482.98,47,Clothing,702.44,702.44,New,0.24,Cash,Retail,East-Charlie
1061,1/25/2023,Bob,East,2375.28,38,Furniture,4440.86,4440.86,Returning,0.24,Bank Transfer,Online,East-Bob
1081,10/28/2023,Charlie,North,5571.36,23,Food,1411.37,1411.37,New,0.21,Cash,Retail,North-Charlie
1026,8/31/2023,Alice,East,3784.52,25,Electronics,1156.88,1156.88,Returning,0.06,Credit Card,Online,East-Alice
1036,5/2/2023,David,North,6650.51,42,Furniture,4292.63,4292.63,New,0.07,Credit Card,Retail,North-David
1001,5/27/2023,Alice,South,1498.11,7,Electronics,4094.68,4094.68,New,0.3,Cash,Retail,South-Alice
1008,2/24/2023,Eve,West,5751.69,22,Electronics,2269.32,2269.32,New,0.03,Cash,Retail,West-Eve
1099,8/26/2023,David,West,1934.18,17,Food,2471.73,2471.73,New,0.05,Cash,Retail,West-David
1052,12/22/2023,Charlie,West,2858.57,18,Food,1127.86,1127.86,New,0.04,Credit Card,Online,West-Charlie
1079,6/22/2023,Eve,East,2265.23,49,Clothing,437.59,437.59,Returning,0.1,Cash,Online,East-Eve
1047,8/9/2023,David,North,1910.09,41,Clothing,2888.49,2888.49,New,0.06,Cash,Retail,North-David
1056,4/29/2023,Charlie,North,8274.54,10,Clothing,536.81,536.81,Returning,0.15,Bank Transfer,Online,North-Charlie
1086,11/5/2023,Alice,South,2928.5,10,Furniture,2273.91,2273.91,New,0.14,Cash,Online,South-Alice
1014,7/2/2023,David,East,9278.53,7,Clothing,4705.46,4705.46,New,0.27,Bank Transfer,Retail,East-David
1090,10/15/2023,Charlie,South,9702.27,48,Electronics,4766.53,4766.53,Returning,0.01,Bank Transfer,Online,South-Charlie
1028,11/3/2023,Alice,North,5755.48,38,Clothing,1234.69,1234.69,New,0.1,Bank Transfer,Online,North-Alice
1087,10/27/2023,Eve,North,1515.71,27,Food,3139.36,3139.36,New,0.18,Credit Card,Online,North-Eve
1078,3/23/2023,Eve,West,3808.03,33,Clothing,2396.68,2396.68,New,0.18,Bank Transfer,Online,West-Eve
1088,7/30/2023,Eve,East,7997.55,1,Furniture,4384.64,4384.64,New,0.14,Cash,Retail,East-Eve
1002,5/30/2023,Eve,North,3737.17,44,Furniture,1393.58,1393.58,Returning,0.24,Credit Card,Retail,North-Eve
1026,2/6/2023,Bob,West,961.47,34,Electronics,68.33,68.33,New,0.02,Credit Card,Online,West-Bob
1014,12/18/2023,David,East,5612.17,4,Furniture,854.68,854.68,New,0.24,Credit Card,Retail,East-David
1059,11/8/2023,David,South,8466.7,17,Clothing,1780.14,1780.14,Returning,0.15,Credit Card,Retail,South-David
1056,12/27/2023,Bob,East,7979.67,4,Food,1612.82,1612.82,Returning,0.04,Credit Card,Retail,East-Bob
1007,2/28/2023,Charlie,East,1833.72,43,Furniture,3967.25,3967.25,New,0.27,Credit Card,Online,East-Charlie
1003,5/11/2023,Charlie,North,6760.37,26,Electronics,3418.78,3418.78,New,0.19,Credit Card,Online,North-Charlie
1023,7/21/2023,Eve,North,2282.99,4,Clothing,1532.8,1532.8,Returning,0.05,Bank Transfer,Retail,North-Eve
1018,8/31/2023,Alice,East,2260.25,1,Electronics,2315.83,2315.83,New,0.01,Cash,Retail,East-Alice
1038,2/4/2023,Charlie,North,8753.31,7,Furniture,523.02,523.02,Returning,0.04,Cash,Online,North-Charlie
1099,4/3/2023,Alice,North,2571.72,30,Furniture,4495.82,4495.82,New,0.18,Bank Transfer,Retail,North-Alice
1015,7/26/2023,David,North,2706.15,9,Electronics,4680.35,4680.35,Returning,0.05,Bank Transfer,Online,North-David
1064,12/19/2023,Alice,West,106.47,35,Clothing,4900.03,4900.03,Returning,0.07,Credit Card,Retail,West-Alice
1089,11/28/2023,David,West,8719.62,8,Furniture,4349.34,4349.34,Returning,0.01,Credit Card,Online,West-David
1028,11/1/2023,Bob,East,7946.69,24,Food,911.11,911.11,New,0.22,Bank Transfer,Online,East-Bob
1074,12/16/2023,Bob,North,6310.56,19,Furniture,278.67,278.67,New,0.24,Credit Card,Online,North-Bob
1039,8/1/2023,Eve,West,7527.63,36,Clothing,2919,2919,New,0.24,Cash,Online,West-Eve
1057,6/8/2023,Charlie,East,1605.28,43,Furniture,4567.39,4567.39,New,0.04,Cash,Retail,East-Charlie
1017,1/24/2023,Eve,North,4637.4,27,Electronics,927.89,927.89,Returning,0.27,Credit Card,Online,North-Eve
1086,10/20/2023,David,South,3577.07,32,Furniture,84.86,84.86,Returning,0.2,Credit Card,Retail,South-David
1090,1/4/2023,Eve,North,1028.39,14,Furniture,4037.21,4037.21,Returning,0.27,Credit Card,Online,North-Eve
1044,8/8/2023,Alice,North,4912.69,18,Clothing,430.14,430.14,New,0.13,Cash,Online,North-Alice
1025,12/30/2023,David,West,9215.32,28,Electronics,2097.84,2097.84,New,0.13,Credit Card,Retail,West-David
1017,1/20/2023,Bob,East,496.59,29,Clothing,3410.49,3410.49,New,0.24,Bank Transfer,Retail,East-Bob
1013,6/1/2023,Charlie,East,2985.46,16,Furniture,1222.15,1222.15,Returning,0.03,Credit Card,Retail,East-Charlie
1084,2/19/2023,David,West,2154.66,35,Food,465.61,465.61,New,0.16,Bank Transfer,Online,West-David
1025,6/26/2023,David,North,2457.65,47,Furniture,3861.61,3861.61,New,0.25,Credit Card,Online,North-David
1068,4/6/2023,Alice,South,9093.5,31,Clothing,3169.37,3169.37,Returning,0.25,Credit Card,Retail,South-Alice
1010,4/15/2023,Charlie,North,4733.88,4,Food,4943.03,4943.03,Returning,0.29,Cash,Online,North-Charlie
1067,9/7/2023,Bob,North,4716.36,37,Clothing,1754.32,1754.32,New,0.21,Bank Transfer,Retail,North-Bob
1018,4/27/2023,David,South,7629.7,17,Clothing,355.72,355.72,Returning,0.06,Bank Transfer,Online,South-David
1100,12/20/2023,David,West,1629.47,39,Electronics,3685.03,3685.03,New,0.01,Bank Transfer,Online,West-David
1086,8/16/2023,Alice,East,4923.93,48,Food,2632.58,2632.58,Returning,0.14,Cash,Online,East-Alice
